default_constraint_rankings
--------------------------------------------------
ranking	suffix	prefix	infix	nonconcat_cv	nonconcat_unattested
anchor_right_residue >> anchor_left_residue >> contiguity >> anchor_left_root >> anchor_right_root >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> contiguity >> anchor_right_root >> c_adj_v >> anchor_left_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> contiguity >> anchor_right_root >> anchor_left_root >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> c_adj_v >> contiguity >> anchor_left_root >> anchor_right_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> c_adj_v >> contiguity >> anchor_right_root >> anchor_left_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> c_adj_v >> anchor_left_root >> contiguity >> anchor_right_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> c_adj_v >> anchor_left_root >> anchor_right_root >> contiguity	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> c_adj_v >> anchor_right_root >> contiguity >> anchor_left_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> c_adj_v >> anchor_right_root >> anchor_left_root >> contiguity	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_left_root >> contiguity >> c_adj_v >> anchor_right_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_left_root >> contiguity >> anchor_right_root >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_left_root >> c_adj_v >> contiguity >> anchor_right_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_left_root >> c_adj_v >> anchor_right_root >> contiguity	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_left_root >> anchor_right_root >> contiguity >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_left_root >> anchor_right_root >> c_adj_v >> contiguity	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_right_root >> contiguity >> c_adj_v >> anchor_left_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_right_root >> contiguity >> anchor_left_root >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_right_root >> c_adj_v >> contiguity >> anchor_left_root	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_right_root >> c_adj_v >> anchor_left_root >> contiguity	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_right_root >> anchor_left_root >> contiguity >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_left_residue >> anchor_right_root >> anchor_left_root >> c_adj_v >> contiguity	0	0	0	1	9
anchor_right_residue >> anchor_right_root >> contiguity >> c_adj_v >> anchor_left_root >> anchor_left_residue	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> contiguity >> c_adj_v >> anchor_left_residue >> anchor_left_root	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> contiguity >> anchor_left_root >> c_adj_v >> anchor_left_residue	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> contiguity >> anchor_left_root >> anchor_left_residue >> c_adj_v	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> contiguity >> anchor_left_residue >> c_adj_v >> anchor_left_root	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> contiguity >> anchor_left_residue >> anchor_left_root >> c_adj_v	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> c_adj_v >> contiguity >> anchor_left_root >> anchor_left_residue	4	0	0	1	5
anchor_right_residue >> anchor_right_root >> c_adj_v >> contiguity >> anchor_left_residue >> anchor_left_root	4	0	0	1	5
anchor_right_residue >> anchor_right_root >> c_adj_v >> anchor_left_root >> contiguity >> anchor_left_residue	4	0	0	1	5
anchor_right_residue >> anchor_right_root >> c_adj_v >> anchor_left_root >> anchor_left_residue >> contiguity	4	0	0	1	5
anchor_right_residue >> anchor_right_root >> c_adj_v >> anchor_left_residue >> contiguity >> anchor_left_root	4	0	0	1	5
anchor_right_residue >> anchor_right_root >> c_adj_v >> anchor_left_residue >> anchor_left_root >> contiguity	4	0	0	1	5
anchor_right_residue >> anchor_right_root >> anchor_left_root >> contiguity >> c_adj_v >> anchor_left_residue	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> anchor_left_root >> contiguity >> anchor_left_residue >> c_adj_v	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> anchor_left_root >> c_adj_v >> contiguity >> anchor_left_residue	5	0	0	1	4
anchor_right_residue >> anchor_right_root >> anchor_left_root >> c_adj_v >> anchor_left_residue >> contiguity	5	0	0	1	4
anchor_right_residue >> anchor_right_root >> anchor_left_root >> anchor_left_residue >> contiguity >> c_adj_v	10	0	0	0	0
anchor_right_residue >> anchor_right_root >> anchor_left_root >> anchor_left_residue >> c_adj_v >> contiguity	5	0	0	1	4
anchor_right_residue >> anchor_right_root >> anchor_left_residue >> contiguity >> c_adj_v >> anchor_left_root	0	0	0	1	9
anchor_right_residue >> anchor_right_root >> anchor_left_residue >> contiguity >> anchor_left_root >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_right_root >> anchor_left_residue >> c_adj_v >> contiguity >> anchor_left_root	0	0	0	1	9
anchor_right_residue >> anchor_right_root >> anchor_left_residue >> c_adj_v >> anchor_left_root >> contiguity	0	0	0	1	9
anchor_right_residue >> anchor_right_root >> anchor_left_residue >> anchor_left_root >> contiguity >> c_adj_v	0	0	0	1	9
anchor_right_residue >> anchor_right_root >> anchor_left_residue >> anchor_left_root >> c_adj_v >> contiguity	0	0	0	1	9

Summary:

390/720 (54.2%) rankings have at least one non-concatenative output.
136/720 (18.9%) rankings have more than half non-concatenative outputs.
360/390 (92.3%) non-concat rankings have at least one unattested output.
60/136 (44.1%) majority non-concat rankings have more than half unattested outputs.




zukoff_prefix_rankings
--------------------------------------------------
ranking	suffix	prefix	infix	nonconcat_cv	nonconcat_unattested
contiguity >> c_adj_v >> align_left_residue >> align_left_root >> align_right_root	2	8	0	0	0
contiguity >> c_adj_v >> align_left_residue >> align_right_root >> align_left_root	2	8	0	0	0
contiguity >> c_adj_v >> align_right_root >> align_left_residue >> align_left_root	2	8	0	0	0
contiguity >> align_left_residue >> c_adj_v >> align_left_root >> align_right_root	0	10	0	0	0
contiguity >> align_left_residue >> c_adj_v >> align_right_root >> align_left_root	0	10	0	0	0
contiguity >> align_left_residue >> align_left_root >> c_adj_v >> align_right_root	0	10	0	0	0
contiguity >> align_left_residue >> align_left_root >> align_right_root >> c_adj_v	0	10	0	0	0
contiguity >> align_left_residue >> align_right_root >> c_adj_v >> align_left_root	0	10	0	0	0
contiguity >> align_left_residue >> align_right_root >> align_left_root >> c_adj_v	0	10	0	0	0
contiguity >> align_right_root >> c_adj_v >> align_left_residue >> align_left_root	0	10	0	0	0
contiguity >> align_right_root >> align_left_residue >> c_adj_v >> align_left_root	0	10	0	0	0
contiguity >> align_right_root >> align_left_residue >> align_left_root >> c_adj_v	0	10	0	0	0
c_adj_v >> contiguity >> align_left_residue >> align_left_root >> align_right_root	1	3	2	1	3
c_adj_v >> contiguity >> align_left_residue >> align_right_root >> align_left_root	1	3	2	1	3
c_adj_v >> contiguity >> align_right_root >> align_left_residue >> align_left_root	1	3	4	1	1
c_adj_v >> align_left_residue >> contiguity >> align_left_root >> align_right_root	1	3	1	1	4
c_adj_v >> align_left_residue >> contiguity >> align_right_root >> align_left_root	1	3	1	1	4
c_adj_v >> align_left_residue >> align_left_root >> contiguity >> align_right_root	1	2	1	1	5
c_adj_v >> align_left_residue >> align_left_root >> align_right_root >> contiguity	1	2	1	1	5
c_adj_v >> align_left_residue >> align_right_root >> contiguity >> align_left_root	1	3	1	1	4
c_adj_v >> align_left_residue >> align_right_root >> align_left_root >> contiguity	1	2	1	1	5
c_adj_v >> align_right_root >> contiguity >> align_left_residue >> align_left_root	1	3	4	1	1
c_adj_v >> align_right_root >> align_left_residue >> contiguity >> align_left_root	1	3	2	1	3
c_adj_v >> align_right_root >> align_left_residue >> align_left_root >> contiguity	1	2	2	1	4
align_left_residue >> contiguity >> c_adj_v >> align_left_root >> align_right_root	0	10	0	0	0
align_left_residue >> contiguity >> c_adj_v >> align_right_root >> align_left_root	0	10	0	0	0
align_left_residue >> contiguity >> align_left_root >> c_adj_v >> align_right_root	0	10	0	0	0
align_left_residue >> contiguity >> align_left_root >> align_right_root >> c_adj_v	0	10	0	0	0
align_left_residue >> contiguity >> align_right_root >> c_adj_v >> align_left_root	0	10	0	0	0
align_left_residue >> contiguity >> align_right_root >> align_left_root >> c_adj_v	0	10	0	0	0
align_left_residue >> c_adj_v >> contiguity >> align_left_root >> align_right_root	0	4	0	1	5
align_left_residue >> c_adj_v >> contiguity >> align_right_root >> align_left_root	0	4	0	1	5
align_left_residue >> c_adj_v >> align_left_root >> contiguity >> align_right_root	0	3	0	1	6
align_left_residue >> c_adj_v >> align_left_root >> align_right_root >> contiguity	0	3	0	1	6
align_left_residue >> c_adj_v >> align_right_root >> contiguity >> align_left_root	0	4	0	1	5
align_left_residue >> c_adj_v >> align_right_root >> align_left_root >> contiguity	0	3	0	1	6
align_left_residue >> align_left_root >> contiguity >> c_adj_v >> align_right_root	0	0	0	1	9
align_left_residue >> align_left_root >> contiguity >> align_right_root >> c_adj_v	0	0	0	1	9
align_left_residue >> align_left_root >> c_adj_v >> contiguity >> align_right_root	0	0	0	1	9
align_left_residue >> align_left_root >> c_adj_v >> align_right_root >> contiguity	0	0	0	1	9
align_left_residue >> align_left_root >> align_right_root >> contiguity >> c_adj_v	0	0	0	1	9
align_left_residue >> align_left_root >> align_right_root >> c_adj_v >> contiguity	0	0	0	1	9
align_left_residue >> align_right_root >> contiguity >> c_adj_v >> align_left_root	0	10	0	0	0
align_left_residue >> align_right_root >> contiguity >> align_left_root >> c_adj_v	0	10	0	0	0
align_left_residue >> align_right_root >> c_adj_v >> contiguity >> align_left_root	0	5	0	1	4
align_left_residue >> align_right_root >> c_adj_v >> align_left_root >> contiguity	0	3	0	1	6
align_left_residue >> align_right_root >> align_left_root >> contiguity >> c_adj_v	0	0	0	1	9
align_left_residue >> align_right_root >> align_left_root >> c_adj_v >> contiguity	0	0	0	1	9
align_right_root >> contiguity >> c_adj_v >> align_left_residue >> align_left_root	0	10	0	0	0
align_right_root >> contiguity >> align_left_residue >> c_adj_v >> align_left_root	0	10	0	0	0
align_right_root >> contiguity >> align_left_residue >> align_left_root >> c_adj_v	0	10	0	0	0
align_right_root >> c_adj_v >> contiguity >> align_left_residue >> align_left_root	0	4	4	1	1
align_right_root >> c_adj_v >> align_left_residue >> contiguity >> align_left_root	0	4	2	1	3
align_right_root >> c_adj_v >> align_left_residue >> align_left_root >> contiguity	0	3	2	1	4
align_right_root >> align_left_residue >> contiguity >> c_adj_v >> align_left_root	0	10	0	0	0
align_right_root >> align_left_residue >> contiguity >> align_left_root >> c_adj_v	0	10	0	0	0
align_right_root >> align_left_residue >> c_adj_v >> contiguity >> align_left_root	0	5	0	1	4
align_right_root >> align_left_residue >> c_adj_v >> align_left_root >> contiguity	0	3	0	1	6
align_right_root >> align_left_residue >> align_left_root >> contiguity >> c_adj_v	0	0	0	1	9
align_right_root >> align_left_residue >> align_left_root >> c_adj_v >> contiguity	0	0	0	1	9

Summary:

35/60 (58.3%) rankings have at least one non-concatenative output.
21/60 (35.0%) rankings have more than half non-concatenative outputs.
35/35 (100.0%) non-concat rankings have at least one unattested output.
15/21 (71.4%) majority non-concat rankings have more than half unattested outputs.




zukoff_suffix_rankings
--------------------------------------------------
ranking	suffix	prefix	infix	nonconcat_cv	nonconcat_unattested
contiguity >> c_adj_v >> align_right_residue >> align_right_root >> align_left_root	8	2	0	0	0
contiguity >> c_adj_v >> align_right_residue >> align_left_root >> align_right_root	8	2	0	0	0
contiguity >> c_adj_v >> align_left_root >> align_right_residue >> align_right_root	8	2	0	0	0
contiguity >> align_right_residue >> c_adj_v >> align_right_root >> align_left_root	10	0	0	0	0
contiguity >> align_right_residue >> c_adj_v >> align_left_root >> align_right_root	10	0	0	0	0
contiguity >> align_right_residue >> align_right_root >> c_adj_v >> align_left_root	10	0	0	0	0
contiguity >> align_right_residue >> align_right_root >> align_left_root >> c_adj_v	10	0	0	0	0
contiguity >> align_right_residue >> align_left_root >> c_adj_v >> align_right_root	10	0	0	0	0
contiguity >> align_right_residue >> align_left_root >> align_right_root >> c_adj_v	10	0	0	0	0
contiguity >> align_left_root >> c_adj_v >> align_right_residue >> align_right_root	10	0	0	0	0
contiguity >> align_left_root >> align_right_residue >> c_adj_v >> align_right_root	10	0	0	0	0
contiguity >> align_left_root >> align_right_residue >> align_right_root >> c_adj_v	10	0	0	0	0
c_adj_v >> contiguity >> align_right_residue >> align_right_root >> align_left_root	3	1	2	1	3
c_adj_v >> contiguity >> align_right_residue >> align_left_root >> align_right_root	3	1	2	1	3
c_adj_v >> contiguity >> align_left_root >> align_right_residue >> align_right_root	3	1	4	1	1
c_adj_v >> align_right_residue >> contiguity >> align_right_root >> align_left_root	3	1	1	1	4
c_adj_v >> align_right_residue >> contiguity >> align_left_root >> align_right_root	3	1	1	1	4
c_adj_v >> align_right_residue >> align_right_root >> contiguity >> align_left_root	2	1	1	1	5
c_adj_v >> align_right_residue >> align_right_root >> align_left_root >> contiguity	2	1	1	1	5
c_adj_v >> align_right_residue >> align_left_root >> contiguity >> align_right_root	3	1	1	1	4
c_adj_v >> align_right_residue >> align_left_root >> align_right_root >> contiguity	2	1	1	1	5
c_adj_v >> align_left_root >> contiguity >> align_right_residue >> align_right_root	3	1	4	1	1
c_adj_v >> align_left_root >> align_right_residue >> contiguity >> align_right_root	3	1	2	1	3
c_adj_v >> align_left_root >> align_right_residue >> align_right_root >> contiguity	2	1	2	1	4
align_right_residue >> contiguity >> c_adj_v >> align_right_root >> align_left_root	10	0	0	0	0
align_right_residue >> contiguity >> c_adj_v >> align_left_root >> align_right_root	10	0	0	0	0
align_right_residue >> contiguity >> align_right_root >> c_adj_v >> align_left_root	10	0	0	0	0
align_right_residue >> contiguity >> align_right_root >> align_left_root >> c_adj_v	10	0	0	0	0
align_right_residue >> contiguity >> align_left_root >> c_adj_v >> align_right_root	10	0	0	0	0
align_right_residue >> contiguity >> align_left_root >> align_right_root >> c_adj_v	10	0	0	0	0
align_right_residue >> c_adj_v >> contiguity >> align_right_root >> align_left_root	4	0	0	1	5
align_right_residue >> c_adj_v >> contiguity >> align_left_root >> align_right_root	4	0	0	1	5
align_right_residue >> c_adj_v >> align_right_root >> contiguity >> align_left_root	3	0	0	1	6
align_right_residue >> c_adj_v >> align_right_root >> align_left_root >> contiguity	3	0	0	1	6
align_right_residue >> c_adj_v >> align_left_root >> contiguity >> align_right_root	4	0	0	1	5
align_right_residue >> c_adj_v >> align_left_root >> align_right_root >> contiguity	3	0	0	1	6
align_right_residue >> align_right_root >> contiguity >> c_adj_v >> align_left_root	0	0	0	1	9
align_right_residue >> align_right_root >> contiguity >> align_left_root >> c_adj_v	0	0	0	1	9
align_right_residue >> align_right_root >> c_adj_v >> contiguity >> align_left_root	0	0	0	1	9
align_right_residue >> align_right_root >> c_adj_v >> align_left_root >> contiguity	0	0	0	1	9
align_right_residue >> align_right_root >> align_left_root >> contiguity >> c_adj_v	0	0	0	1	9
align_right_residue >> align_right_root >> align_left_root >> c_adj_v >> contiguity	0	0	0	1	9
align_right_residue >> align_left_root >> contiguity >> c_adj_v >> align_right_root	10	0	0	0	0
align_right_residue >> align_left_root >> contiguity >> align_right_root >> c_adj_v	10	0	0	0	0
align_right_residue >> align_left_root >> c_adj_v >> contiguity >> align_right_root	5	0	0	1	4
align_right_residue >> align_left_root >> c_adj_v >> align_right_root >> contiguity	3	0	0	1	6
align_right_residue >> align_left_root >> align_right_root >> contiguity >> c_adj_v	0	0	0	1	9
align_right_residue >> align_left_root >> align_right_root >> c_adj_v >> contiguity	0	0	0	1	9
align_left_root >> contiguity >> c_adj_v >> align_right_residue >> align_right_root	10	0	0	0	0
align_left_root >> contiguity >> align_right_residue >> c_adj_v >> align_right_root	10	0	0	0	0
align_left_root >> contiguity >> align_right_residue >> align_right_root >> c_adj_v	10	0	0	0	0
align_left_root >> c_adj_v >> contiguity >> align_right_residue >> align_right_root	4	0	4	1	1
align_left_root >> c_adj_v >> align_right_residue >> contiguity >> align_right_root	4	0	2	1	3
align_left_root >> c_adj_v >> align_right_residue >> align_right_root >> contiguity	3	0	2	1	4
align_left_root >> align_right_residue >> contiguity >> c_adj_v >> align_right_root	10	0	0	0	0
align_left_root >> align_right_residue >> contiguity >> align_right_root >> c_adj_v	10	0	0	0	0
align_left_root >> align_right_residue >> c_adj_v >> contiguity >> align_right_root	5	0	0	1	4
align_left_root >> align_right_residue >> c_adj_v >> align_right_root >> contiguity	3	0	0	1	6
align_left_root >> align_right_residue >> align_right_root >> contiguity >> c_adj_v	0	0	0	1	9
align_left_root >> align_right_residue >> align_right_root >> c_adj_v >> contiguity	0	0	0	1	9
